Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	3	700	2	2	2	10125	338281	0.461307	TS	H-method	0	Moore_R700_5hoR3.fsm
0	3	700	2	2	2	8582	317022	0.493329	TS	SPY-method	1	Moore_R700_5hoR3.fsm
0	3	700	2	2	2	4687	166685	24.351170	TS	SPYH-method	2	Moore_R700_5hoR3.fsm
0	3	800	2	2	0	6155	187519	0.609407	TS	H-method	0	Moore_R800.fsm
0	3	800	2	2	0	4694	196040	0.963638	TS	SPY-method	1	Moore_R800.fsm
0	3	800	2	2	0	4096	139008	13.156736	TS	SPYH-method	2	Moore_R800.fsm
0	3	800	2	2	1	10548	343100	0.975648	TS	H-method	0	Moore_R800.fsm
0	3	800	2	2	1	8650	349540	1.050698	TS	SPY-method	1	Moore_R800.fsm
0	3	800	2	2	1	6368	226748	40.455863	TS	SPYH-method	2	Moore_R800.fsm
0	3	800	2	2	2	17691	615933	1.728149	TS	H-method	0	Moore_R800.fsm
0	3	800	2	2	2	16079	666235	1.296861	TS	SPY-method	1	Moore_R800.fsm
0	3	800	2	2	2	10408	388362	109.629793	TS	SPYH-method	2	Moore_R800.fsm
0	3	800	2	2	0	21656	758988	3.924606	TS	H-method	0	Moore_R800_X9Req.fsm
0	3	800	2	2	0	17709	1005191	6.115061	TS	SPY-method	1	Moore_R800_X9Req.fsm
0	3	800	2	2	0	16711	712989	386.810846	TS	SPYH-method	2	Moore_R800_X9Req.fsm
0	3	800	2	2	1	36997	1361249	8.290506	TS	H-method	0	Moore_R800_X9Req.fsm
0	3	800	2	2	1	34064	1742362	6.433269	TS	SPY-method	1	Moore_R800_X9Req.fsm
0	3	800	2	2	1	28218	1210854	1292.610938	TS	SPYH-method	2	Moore_R800_X9Req.fsm
0	3	800	2	2	2	60298	2321326	15.281390	TS	H-method	0	Moore_R800_X9Req.fsm
0	3	800	2	2	2	66041	3261155	8.105272	TS	SPY-method	1	Moore_R800_X9Req.fsm
0	3	800	2	2	2	47111	2118201	3662.746416	TS	SPYH-method	2	Moore_R800_X9Req.fsm
0	3	900	2	2	0	5008	148082	0.852446	TS	H-method	0	Moore_R900.fsm
0	3	900	2	2	0	3923	146765	0.744602	TS	SPY-method	1	Moore_R900.fsm
0	3	900	2	2	0	2921	92229	9.083021	TS	SPYH-method	2	Moore_R900.fsm
0	3	900	2	2	1	8855	281317	0.645355	TS	H-method	0	Moore_R900.fsm
0	3	900	2	2	1	7246	270958	0.773527	TS	SPY-method	1	Moore_R900.fsm
0	3	900	2	2	1	4779	160813	26.040198	TS	SPYH-method	2	Moore_R900.fsm
0	3	900	2	2	2	15196	520184	1.025778	TS	H-method	0	Moore_R900.fsm
0	3	900	2	2	2	13492	526474	0.956397	TS	SPY-method	1	Moore_R900.fsm
0	3	900	2	2	2	7522	272952	69.797490	TS	SPYH-method	2	Moore_R900.fsm
0	3	900	2	2	0	6340	199936	0.653475	TS	H-method	0	Moore_R900_mELr4.fsm
0	3	900	2	2	0	5017	210291	1.006668	TS	SPY-method	1	Moore_R900_mELr4.fsm
0	3	900	2	2	0	3930	134804	16.635757	TS	SPYH-method	2	Moore_R900_mELr4.fsm
0	3	900	2	2	1	11075	372213	1.062402	TS	H-method	0	Moore_R900_mELr4.fsm
0	3	900	2	2	1	9471	389495	1.133751	TS	SPY-method	1	Moore_R900_mELr4.fsm
0	3	900	2	2	1	6668	239102	49.389415	TS	SPYH-method	2	Moore_R900_mELr4.fsm
0	3	900	2	2	2	19019	683889	1.793189	TS	H-method	0	Moore_R900_mELr4.fsm
0	3	900	2	2	2	17809	749873	1.381211	TS	SPY-method	1	Moore_R900_mELr4.fsm
0	3	900	2	2	2	10983	416979	118.105324	TS	SPYH-method	2	Moore_R900_mELr4.fsm
