Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	10	2	2	1	0	0	0.000000	TS	Mrg-method	11	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	0	0	0.000000	TS	PDS-method	0	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	0	0	0.000000	TS	ADS-method	1	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	105	1923	0.001501	TS	SVS-method	2	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	132	2328	0.000999	TS	W-method	3	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	92	1526	0.001001	TS	Wp-method	4	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	88	1474	0.001000	TS	HSI-method	5	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	60	1152	0.000502	TS	H-method	6	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	65	1331	0.000500	TS	SPY-method	7	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	62	1196	0.001001	TS	SPYH-method	8	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	22	858	0.003063	TS	S-method	9	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mra-method	10	DFA_R10_1vV4O.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mrg-method	11	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	0	0	0.000000	TS	PDS-method	0	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	0	0	0.000000	TS	ADS-method	1	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	22	284	0.000000	TS	SVS-method	2	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	22	276	0.001002	TS	W-method	3	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	21	224	0.000000	TS	Wp-method	4	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	19	208	0.000000	TS	HSI-method	5	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	18	228	0.001001	TS	H-method	6	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	18	236	0.000000	TS	SPY-method	7	DFA_R10_1WDQu.fsm
0	4	10	2	2	0	13	173	0.000000	TS	SPYH-method	8	DFA_R10_1WDQu.fsm
